time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown_topic,breakdown,ks2_scaled_score_group,subject,qualification_type,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_u,num_x,num_covid_impacted,all_grades,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_u,perc_x,perc_covid_impacted
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,Total,Ancient History,GCSE,23,31,25,26,22,18,19,9,2,28,3,0,206,11.2,15,12.1,12.6,10.7,8.7,9.2,4.4,1,13.6,1.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,Less than 80,Ancient History,GCSE,1,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,80 - 89.5,Ancient History,GCSE,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,25,0,0,0,0,0,0,75,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,90 - 95.5,Ancient History,GCSE,4,4,3,2,0,0,0,0,0,3,2,0,18,22.2,22.2,16.7,11.1,0,0,0,0,0,16.7,11.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,96 - 99.5,Ancient History,GCSE,5,3,2,2,3,1,0,0,0,3,0,0,19,26.3,15.8,10.5,10.5,15.8,5.3,0,0,0,15.8,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,100 - 102,Ancient History,GCSE,1,7,1,2,2,0,0,0,0,6,0,0,19,5.3,36.8,5.3,10.5,10.5,0,0,0,0,31.6,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,102.5 - 104.5,Ancient History,GCSE,5,2,6,4,2,3,2,0,0,6,0,0,30,16.7,6.7,20,13.3,6.7,10,6.7,0,0,20,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,105 - 107,Ancient History,GCSE,3,8,5,7,8,5,1,2,0,4,1,0,44,6.8,18.2,11.4,15.9,18.2,11.4,2.3,4.5,0,9.1,2.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,107.5 - 109.5,Ancient History,GCSE,2,6,2,6,3,2,9,2,0,3,0,0,35,5.7,17.1,5.7,17.1,8.6,5.7,25.7,5.7,0,8.6,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,110 - 113,Ancient History,GCSE,1,0,3,1,3,4,4,1,1,0,0,0,18,5.6,0,16.7,5.6,16.7,22.2,22.2,5.6,5.6,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,113.5 - 116.5,Ancient History,GCSE,1,0,0,1,0,3,2,3,0,0,0,0,10,10,0,0,10,0,30,20,30,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,117 - 120,Ancient History,GCSE,0,1,0,0,1,0,1,1,1,0,0,0,5,0,20,0,0,20,0,20,20,20,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,No scaled score,Ancient History,GCSE,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,66.7,33.3,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,Total,Ancient History,GCSE,50,65,92,92,132,151,151,110,90,62,11,0,1006,5,6.5,9.1,9.1,13.1,15,15,10.9,8.9,6.2,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,Less than 80,Ancient History,GCSE,1,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,80 - 89.5,Ancient History,GCSE,2,2,1,0,0,0,0,0,0,5,0,0,10,20,20,10,0,0,0,0,0,0,50,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,90 - 95.5,Ancient History,GCSE,7,1,4,1,1,0,2,0,0,10,1,0,27,25.9,3.7,14.8,3.7,3.7,0,7.4,0,0,37,3.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,96 - 99.5,Ancient History,GCSE,6,4,11,8,6,3,0,1,0,9,1,0,49,12.2,8.2,22.4,16.3,12.2,6.1,0,2,0,18.4,2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,100 - 102,Ancient History,GCSE,4,8,16,12,7,6,1,1,0,9,0,0,64,6.3,12.5,25,18.8,10.9,9.4,1.6,1.6,0,14.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,102.5 - 104.5,Ancient History,GCSE,4,16,16,17,18,8,7,2,0,9,2,0,99,4,16.2,16.2,17.2,18.2,8.1,7.1,2,0,9.1,2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,105 - 107,Ancient History,GCSE,7,18,13,13,29,18,13,6,0,3,3,0,123,5.7,14.6,10.6,10.6,23.6,14.6,10.6,4.9,0,2.4,2.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,107.5 - 109.5,Ancient History,GCSE,7,6,15,15,28,34,25,12,3,9,1,0,155,4.5,3.9,9.7,9.7,18.1,21.9,16.1,7.7,1.9,5.8,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,110 - 113,Ancient History,GCSE,9,4,9,16,28,44,40,30,28,4,2,0,214,4.2,1.9,4.2,7.5,13.1,20.6,18.7,14,13.1,1.9,0.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,113.5 - 116.5,Ancient History,GCSE,0,2,4,3,6,24,42,29,36,2,1,0,149,0,1.3,2.7,2,4,16.1,28.2,19.5,24.2,1.3,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,117 - 120,Ancient History,GCSE,0,0,0,1,1,5,8,22,17,0,0,0,54,0,0,0,1.9,1.9,9.3,14.8,40.7,31.5,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,No scaled score,Ancient History,GCSE,3,4,3,6,8,9,13,7,6,2,0,0,61,4.9,6.6,4.9,9.8,13.1,14.8,21.3,11.5,9.8,3.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,Total,Ancient History,GCSE,61,82,90,87,112,135,137,103,79,76,6,0,968,6.3,8.5,9.3,9,11.6,13.9,14.2,10.6,8.2,7.9,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,Less than 80,Ancient History,GCSE,2,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,80 - 89.5,Ancient History,GCSE,1,1,1,0,0,0,0,0,0,7,0,0,10,10,10,10,0,0,0,0,0,0,70,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,90 - 95.5,Ancient History,GCSE,11,5,6,2,0,0,0,0,0,12,0,0,36,30.6,13.9,16.7,5.6,0,0,0,0,0,33.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,96 - 99.5,Ancient History,GCSE,9,4,9,6,5,3,0,1,0,11,0,0,48,18.8,8.3,18.8,12.5,10.4,6.3,0,2.1,0,22.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,100 - 102,Ancient History,GCSE,5,14,14,11,6,3,1,1,0,13,0,0,68,7.4,20.6,20.6,16.2,8.8,4.4,1.5,1.5,0,19.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,102.5 - 104.5,Ancient History,GCSE,9,17,17,17,15,10,8,2,0,13,1,0,109,8.3,15.6,15.6,15.6,13.8,9.2,7.3,1.8,0,11.9,0.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,105 - 107,Ancient History,GCSE,9,23,16,17,29,17,9,6,0,4,3,0,133,6.8,17.3,12,12.8,21.8,12.8,6.8,4.5,0,3,2.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,107.5 - 109.5,Ancient History,GCSE,7,11,12,15,22,31,22,10,2,10,1,0,143,4.9,7.7,8.4,10.5,15.4,21.7,15.4,7,1.4,7,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,110 - 113,Ancient History,GCSE,7,4,10,14,25,36,41,29,24,3,0,0,193,3.6,2.1,5.2,7.3,13,18.7,21.2,15,12.4,1.6,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,113.5 - 116.5,Ancient History,GCSE,0,1,3,2,5,23,39,30,31,2,1,0,137,0,0.7,2.2,1.5,3.6,16.8,28.5,21.9,22.6,1.5,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,117 - 120,Ancient History,GCSE,0,1,0,1,2,5,8,20,17,0,0,0,54,0,1.9,0,1.9,3.7,9.3,14.8,37,31.5,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,No scaled score,Ancient History,GCSE,1,1,2,2,3,7,9,4,5,1,0,0,35,2.9,2.9,5.7,5.7,8.6,20,25.7,11.4,14.3,2.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,Total,Ancient History,GCSE,12,12,24,28,39,33,32,13,11,13,4,0,221,5.4,5.4,10.9,12.7,17.6,14.9,14.5,5.9,5,5.9,1.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,80 - 89.5,Ancient History,GCSE,1,1,1,0,0,0,0,0,0,1,0,0,4,25,25,25,0,0,0,0,0,0,25,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,90 - 95.5,Ancient History,GCSE,0,0,1,1,1,0,2,0,0,1,2,0,8,0,0,12.5,12.5,12.5,0,25,0,0,12.5,25,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,96 - 99.5,Ancient History,GCSE,2,3,4,4,4,1,0,0,0,1,0,0,19,10.5,15.8,21.1,21.1,21.1,5.3,0,0,0,5.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,100 - 102,Ancient History,GCSE,0,1,3,2,3,3,0,0,0,2,0,0,14,0,7.1,21.4,14.3,21.4,21.4,0,0,0,14.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,102.5 - 104.5,Ancient History,GCSE,0,0,4,4,5,1,1,0,0,2,1,0,18,0,0,22.2,22.2,27.8,5.6,5.6,0,0,11.1,5.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,105 - 107,Ancient History,GCSE,1,2,2,2,7,6,5,2,0,2,0,0,29,3.4,6.9,6.9,6.9,24.1,20.7,17.2,6.9,0,6.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,107.5 - 109.5,Ancient History,GCSE,2,1,4,5,9,5,11,3,1,2,0,0,43,4.7,2.3,9.3,11.6,20.9,11.6,25.6,7,2.3,4.7,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,110 - 113,Ancient History,GCSE,3,0,1,3,6,11,3,2,4,1,1,0,35,8.6,0,2.9,8.6,17.1,31.4,8.6,5.7,11.4,2.9,2.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,113.5 - 116.5,Ancient History,GCSE,1,1,1,2,0,4,5,2,4,0,0,0,20,5,5,5,10,0,20,25,10,20,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,117 - 120,Ancient History,GCSE,0,0,0,0,0,0,1,3,1,0,0,0,5,0,0,0,0,0,0,20,60,20,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,No scaled score,Ancient History,GCSE,2,3,3,5,4,2,4,1,1,1,0,0,26,7.7,11.5,11.5,19.2,15.4,7.7,15.4,3.8,3.8,3.8,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,Total,Ancient History,GCSE,16,14,14,14,6,7,6,2,3,19,3,0,104,15.4,13.5,13.5,13.5,5.8,6.7,5.8,1.9,2.9,18.3,2.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,Less than 80,Ancient History,GCSE,1,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,80 - 89.5,Ancient History,GCSE,1,1,0,0,0,0,0,0,0,3,0,0,5,20,20,0,0,0,0,0,0,0,60,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,90 - 95.5,Ancient History,GCSE,6,3,2,0,0,0,0,0,0,4,0,0,15,40,20,13.3,0,0,0,0,0,0,26.7,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,96 - 99.5,Ancient History,GCSE,3,2,3,4,0,1,0,0,0,2,0,0,15,20,13.3,20,26.7,0,6.7,0,0,0,13.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,100 - 102,Ancient History,GCSE,1,1,1,1,0,0,0,0,0,3,0,0,7,14.3,14.3,14.3,14.3,0,0,0,0,0,42.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,102.5 - 104.5,Ancient History,GCSE,1,4,5,1,0,0,1,0,0,4,0,0,16,6.3,25,31.3,6.3,0,0,6.3,0,0,25,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,105 - 107,Ancient History,GCSE,1,1,2,0,2,1,0,0,0,1,2,0,10,10,10,20,0,20,10,0,0,0,10,20,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,107.5 - 109.5,Ancient History,GCSE,0,1,1,3,2,1,2,1,0,0,0,0,11,0,9.1,9.1,27.3,18.2,9.1,18.2,9.1,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,110 - 113,Ancient History,GCSE,1,0,0,2,2,3,3,0,3,1,1,0,16,6.3,0,0,12.5,12.5,18.8,18.8,0,18.8,6.3,6.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,113.5 - 116.5,Ancient History,GCSE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,117 - 120,Ancient History,GCSE,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,50,0,50,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,No scaled score,Ancient History,GCSE,1,1,0,1,0,0,0,1,0,1,0,0,5,20,20,0,20,0,0,0,20,0,20,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,Total,Ancient History,GCSE,57,82,103,104,147,162,164,117,89,71,11,0,1107,5.1,7.4,9.3,9.4,13.3,14.6,14.8,10.6,8,6.4,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,Less than 80,Ancient History,GCSE,1,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,80 - 89.5,Ancient History,GCSE,1,1,2,0,0,0,0,0,0,5,0,0,9,11.1,11.1,22.2,0,0,0,0,0,0,55.6,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,90 - 95.5,Ancient History,GCSE,5,2,5,3,1,0,2,0,0,9,3,0,30,16.7,6.7,16.7,10,3.3,0,6.7,0,0,30,10,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,96 - 99.5,Ancient History,GCSE,8,5,10,6,9,3,0,1,0,10,1,0,53,15.1,9.4,18.9,11.3,17,5.7,0,1.9,0,18.9,1.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,100 - 102,Ancient History,GCSE,4,14,16,13,9,6,1,1,0,12,0,0,76,5.3,18.4,21.1,17.1,11.8,7.9,1.3,1.3,0,15.8,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,102.5 - 104.5,Ancient History,GCSE,8,14,17,20,20,11,8,2,0,11,2,0,113,7.1,12.4,15,17.7,17.7,9.7,7.1,1.8,0,9.7,1.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,105 - 107,Ancient History,GCSE,9,25,16,20,35,22,14,8,0,6,2,0,157,5.7,15.9,10.2,12.7,22.3,14,8.9,5.1,0,3.8,1.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,107.5 - 109.5,Ancient History,GCSE,9,11,16,18,29,35,32,13,3,12,1,0,179,5,6.1,8.9,10.1,16.2,19.6,17.9,7.3,1.7,6.7,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,110 - 113,Ancient History,GCSE,9,4,12,15,29,45,41,31,26,3,1,0,216,4.2,1.9,5.6,6.9,13.4,20.8,19,14.4,12,1.4,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,113.5 - 116.5,Ancient History,GCSE,1,2,4,3,6,27,44,32,36,2,1,0,158,0.6,1.3,2.5,1.9,3.8,17.1,27.8,20.3,22.8,1.3,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,117 - 120,Ancient History,GCSE,0,1,0,0,2,4,9,23,18,0,0,0,57,0,1.8,0,0,3.5,7,15.8,40.4,31.6,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,No scaled score,Ancient History,GCSE,2,3,5,6,7,9,13,6,6,1,0,0,58,3.4,5.2,8.6,10.3,12.1,15.5,22.4,10.3,10.3,1.7,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,Total,Ancient History,GCSE,37,48,51,57,81,72,66,52,32,42,7,0,545,6.8,8.8,9.4,10.5,14.9,13.2,12.1,9.5,5.9,7.7,1.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,Less than 80,Ancient History,GCSE,2,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,80 - 89.5,Ancient History,GCSE,0,2,1,0,0,0,0,0,0,3,0,0,6,0,33.3,16.7,0,0,0,0,0,0,50,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,90 - 95.5,Ancient History,GCSE,5,4,5,2,1,0,0,0,0,7,2,0,26,19.2,15.4,19.2,7.7,3.8,0,0,0,0,26.9,7.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,96 - 99.5,Ancient History,GCSE,8,3,5,6,4,2,0,0,0,7,1,0,36,22.2,8.3,13.9,16.7,11.1,5.6,0,0,0,19.4,2.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,100 - 102,Ancient History,GCSE,2,4,10,8,5,2,0,0,0,5,0,0,36,5.6,11.1,27.8,22.2,13.9,5.6,0,0,0,13.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,102.5 - 104.5,Ancient History,GCSE,4,10,11,6,9,3,4,2,0,8,1,0,58,6.9,17.2,19,10.3,15.5,5.2,6.9,3.4,0,13.8,1.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,105 - 107,Ancient History,GCSE,5,15,6,11,21,8,6,2,0,4,1,0,79,6.3,19,7.6,13.9,26.6,10.1,7.6,2.5,0,5.1,1.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,107.5 - 109.5,Ancient History,GCSE,3,6,5,8,15,16,6,8,0,5,0,0,72,4.2,8.3,6.9,11.1,20.8,22.2,8.3,11.1,0,6.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,110 - 113,Ancient History,GCSE,4,1,6,11,16,19,16,8,9,1,2,0,93,4.3,1.1,6.5,11.8,17.2,20.4,17.2,8.6,9.7,1.1,2.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,113.5 - 116.5,Ancient History,GCSE,1,2,1,2,5,13,22,19,11,1,0,0,77,1.3,2.6,1.3,2.6,6.5,16.9,28.6,24.7,14.3,1.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,117 - 120,Ancient History,GCSE,0,0,0,1,2,2,4,9,8,0,0,0,26,0,0,0,3.8,7.7,7.7,15.4,34.6,30.8,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,No scaled score,Ancient History,GCSE,3,1,1,2,3,7,8,4,4,1,0,0,34,8.8,2.9,2.9,5.9,8.8,20.6,23.5,11.8,11.8,2.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,Total,Ancient History,GCSE,36,48,66,61,73,97,104,67,60,48,7,0,667,5.4,7.2,9.9,9.1,10.9,14.5,15.6,10,9,7.2,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,80 - 89.5,Ancient History,GCSE,2,0,1,0,0,0,0,0,0,5,0,0,8,25,0,12.5,0,0,0,0,0,0,62.5,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,90 - 95.5,Ancient History,GCSE,6,1,2,1,0,0,2,0,0,6,1,0,19,31.6,5.3,10.5,5.3,0,0,10.5,0,0,31.6,5.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,96 - 99.5,Ancient History,GCSE,3,4,8,4,5,2,0,1,0,5,0,0,32,9.4,12.5,25,12.5,15.6,6.3,0,3.1,0,15.6,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,100 - 102,Ancient History,GCSE,3,11,7,6,4,4,1,1,0,10,0,0,47,6.4,23.4,14.9,12.8,8.5,8.5,2.1,2.1,0,21.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,102.5 - 104.5,Ancient History,GCSE,5,8,11,15,11,8,5,0,0,7,1,0,71,7,11.3,15.5,21.1,15.5,11.3,7,0,0,9.9,1.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,105 - 107,Ancient History,GCSE,5,11,12,9,16,15,8,6,0,3,3,0,88,5.7,12.5,13.6,10.2,18.2,17,9.1,6.8,0,3.4,3.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,107.5 - 109.5,Ancient History,GCSE,6,6,12,13,16,20,28,6,3,7,1,0,118,5.1,5.1,10.2,11,13.6,16.9,23.7,5.1,2.5,5.9,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,110 - 113,Ancient History,GCSE,6,3,6,6,15,29,28,23,20,3,0,0,139,4.3,2.2,4.3,4.3,10.8,20.9,20.1,16.5,14.4,2.2,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,113.5 - 116.5,Ancient History,GCSE,0,0,3,2,1,14,22,13,25,1,1,0,82,0,0,3.7,2.4,1.2,17.1,26.8,15.9,30.5,1.2,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,117 - 120,Ancient History,GCSE,0,1,0,0,0,3,5,14,10,0,0,0,33,0,3,0,0,0,9.1,15.2,42.4,30.3,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,No scaled score,Ancient History,GCSE,0,3,4,5,5,2,5,3,2,1,0,0,30,0,10,13.3,16.7,16.7,6.7,16.7,10,6.7,3.3,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,Total,Ancient History,GCSE,73,96,117,118,154,169,170,119,92,90,14,0,1212,6,7.9,9.7,9.7,12.7,13.9,14,9.8,7.6,7.4,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,Less than 80,Ancient History,GCSE,2,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,80 - 89.5,Ancient History,GCSE,2,2,2,0,0,0,0,0,0,8,0,0,14,14.3,14.3,14.3,0,0,0,0,0,0,57.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,90 - 95.5,Ancient History,GCSE,11,5,7,3,1,0,2,0,0,13,3,0,45,24.4,11.1,15.6,6.7,2.2,0,4.4,0,0,28.9,6.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,96 - 99.5,Ancient History,GCSE,11,7,13,10,9,4,0,1,0,12,1,0,68,16.2,10.3,19.1,14.7,13.2,5.9,0,1.5,0,17.6,1.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,100 - 102,Ancient History,GCSE,5,15,17,14,9,6,1,1,0,15,0,0,83,6,18.1,20.5,16.9,10.8,7.2,1.2,1.2,0,18.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,102.5 - 104.5,Ancient History,GCSE,9,18,22,21,20,11,9,2,0,15,2,0,129,7,14,17.1,16.3,15.5,8.5,7,1.6,0,11.6,1.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,105 - 107,Ancient History,GCSE,10,26,18,20,37,23,14,8,0,7,4,0,167,6,15.6,10.8,12,22.2,13.8,8.4,4.8,0,4.2,2.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,107.5 - 109.5,Ancient History,GCSE,9,12,17,21,31,36,34,14,3,12,1,0,190,4.7,6.3,8.9,11.1,16.3,18.9,17.9,7.4,1.6,6.3,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,110 - 113,Ancient History,GCSE,10,4,12,17,31,48,44,31,29,4,2,0,232,4.3,1.7,5.2,7.3,13.4,20.7,19,13.4,12.5,1.7,0.9,0
